lemma,Polarity
endeble,-0.437
endeblez,-0.25
endecha,-0.5
endemoniado,-0.25
endiablado,-0.625
endiosamiento,-0.25
endocarpio,-0.25
endocarpo,-0.25
endoenergético,0.25
endogamia,0.25
endometriosis,-0.375
endorsement,0.25
endorso,0.25
endosante,0.25
endosante_por_aval,0.375
endoso,0.25
endulzado,0.25
endulzar,0.25
endógamo,0.313
enemigo,-0.333
enemigo_mortal,-0.5
enemistad,-0.281
enemistar,-0.5
energizante,0.5
energético,0.5
energía,0.275
energía_cinética,-0.25
energía_eólica,-0.25
energía_radiante,-0.25
enervación,-0.437
enervado,-0.5
enervador,-0.25
enfadadizo,0.25
enfadado,-0.625
enfadar,-0.25
enfadarse,-0.75
enfado,-0.437
enfadoso,-1.0
enfermedad,-0.333
enfermedad_cardiovascular,-0.25
enfermedad_celíaca,-0.375
enfermedad_cerebral,-0.375
enfermedad_de_Addison,-0.375
enfermedad_de_la_piel,-0.375
enfermedad_de_la_sangre,-0.5
enfermedad_del_sudor,-0.25
enfermedad_genética,-0.375
enfermedad_neurológica,-0.375
enfermo,-0.25
enfermo_incurable,-0.25
enfisema,-0.375
enfisema_pulmonar,-0.375
enfocado,0.375
enfortalecimiento,0.25
enfrentamiento,-0.5
enfrentar,-0.5
enfrentarse_a,-0.25
enfundado,0.5
enfurecer,-0.375
enfurecerse,-0.5
enfurecido,-0.5
enfurecimiento,-0.25
enfurruñarse,-0.375
enfático,0.313
engatusamiento,-0.25
engañado,-0.375
engañar,-0.422
engaño,-0.261
engañosamente,-0.625
engañoso,-0.333
engomar,-0.25
engordado,0.375
engorroso,-0.75
engrandecimiento,0.375
engravecer,-0.75
engreimiento,-0.562
engrilletar,0.375
engrisecer,-0.25
engrosar,0.25
engruesar,0.25
engualdrapado,0.25
enhollinar,-0.25
enhorabuena,0.417
enjoyado,0.5
enlazable,0.375
enlazado,0.375
enlazarse,0.25
enloquecido,-0.5
enmaderado,0.25
enmarañar,-0.312
enmendable,0.75
enmoquetado,0.375
ennegrecer,-0.5
ennegrecerse,-0.5
ennoblecedor,0.5
ennoblecer,0.375
enojadizo,-0.25
enojado,-0.5
enojar,-0.437
enojarse,-0.75
enojo,-0.333
enojoso,-0.875
enología,0.25
enorme,0.325
enrarecido,-0.5
enredar,-0.344
enrevesado,-0.437
enrevesar,-0.25
enrielar,0.25
enriquecer,0.313
enrojecido,0.375
enronquecimiento,-0.25
ensalzar,0.458
ensanchador,0.25
ensañamiento,-0.375
enseguida,-0.25
enseñanza,0.25
enseñanza_superior,0.25
ensimismado,0.375
ensordecedor,-0.25
ensordecido,-0.25
ensuciamiento,-0.375
entallado,0.25
entendido,0.375
enterar,0.25
enterizo,-0.25
enternecido,0.375
entero,0.271
enterrado,-0.625
enterramiento,-0.25
entidad_física,0.25
entiznarse,-0.375
entoloma,-0.25
entomofobia,-0.25
entono,0.25
entorpecedor,0.25
entorpecer,-0.5
entrampar,-0.458
entrañable,0.75
entreabierto,0.25
entrecot,-0.25
entrecó,-0.25
entredicho,-0.292
entregado,0.625
entregar_mal,-0.25
entremetido,-0.25
entrenado,0.375
entrenador,0.25
entrenadora,0.25
entrenamiento_autógeno,0.375
entretener,0.25
entretenido,0.667
entretenimiento,0.531
entrevía_estándar,0.25
entristecer,-0.375
entristecerse,-0.708
entristecido,-0.5
entrometida,-0.5
entumecido,-0.5
enturbiado,-0.25
enturbiarse,-0.25
entusiasmado,0.417
entusiasmo,0.661
entusiasta,0.6
envainado,0.5
envalentonado,-0.25
envalentonamiento,0.25
envanecimiento,-0.75
envasado,0.375
envejecerse,0.5
envenenamiento,-0.25
enverdecer,0.25
enverdecerse,0.25
enviar_un_drive,-0.25
envigar,0.25
envilecedor,-0.25
envilecer,-0.25
envilecido,-0.5
envilecimiento,-0.875
envolvente,0.375
envolver_para_regalo,0.375
envuelto,0.375
enérgico,0.342
eosinofilia,-0.25
eosinófilo,0.25
epicondialgia,-0.375
epicondilitis,-0.375
epicúreo,0.4375
epidemia,-0.375
epidemiología,-0.25
epidemiológico,-0.25
epididimitis,-0.375
epiglotitis,-0.375
epigrama,0.25
epigramático,0.5
epilepsia,-0.375
epilepsia_generalizada,-0.625
epilepsia_jacksoniana,-0.375
epilepsia_postraumática,-0.25
epiléptico,-0.25
epimórfico,0.25
epinefrina,0.25
epistemología,0.25
epizoótico,0.375
equidad,0.375
equidistante,0.375
equilibrado,0.275
equilibrar_riesgos,-0.625
equilibrio_mental,0.5
equipado,0.268
equipar,0.281
equipo_de_defensa,0.25
equipo_de_radioterapia,0.25
equipo_de_rescate,-0.25
equipotencial,0.25
equisetales,-0.375
equitativo,0.625
equivalencia,0.292
equivalente,0.292
equivocación,-0.268
equus_hemionus,-0.25
equus_hemionus_kiang,-0.25
equívoco,-0.271
eremitíco,0.5
eremítico,0.313
ergotismo,-0.375
ergotropismo,0.25
erinaceidos,0.25
eritema,-0.5
eritrodermia,-0.625
erizar,-0.375
erizarse,-0.375
erogación,0.25
erosionado,-0.312
erosión_costera,-0.25
erradicable,0.25
error_de_hardware,0.25
error_de_interpretación,-0.25
error_de_pronunciación,-0.375
error_garrafal,-0.375
error_informático,-0.25
erudito,0.542
erupción_volcánica,-0.25
eréctil,0.313
esbelto,0.313
escabrosidad,-0.25
escabroso,-0.275
escafandra,-0.25
escala_beaufort,-0.375
escalable,0.75
escalar,-0.25
escalofriante,-0.333
escalofrío,-0.25
escanciador,0.25
escanciano,0.25
escandalizar,-0.25
escaparsse,-0.25
escapatoria,-0.625
escapismo,-0.25
escapulario,-0.25
escaqueado,-0.375
escarabajo,-0.25
escaramuza,-0.417
escaramuzar,-0.25
escarceo,0.25
escarchar,-0.312
escarcharse,-0.5
escarlata,0.375
escarmentar,-0.375
escarnecedor,-0.5
escarnecer,-0.25
escarnio,-0.275
escasamente,-0.312
escasez,-0.417
escatología,-0.25
escaño_trasero,-0.25
escenotecnia,0.375
esclerosis_múltiple,-0.5
escocedura,-0.625
escogido,0.4375
escoliosis,-0.375
escombros,-0.375
escoria,-0.25
escorial,-0.25
escorpiones,0.25
escote_imperio,0.25
escozor,-0.625
escritor_a_sueldo,-0.375
escritura_fiduciaria,0.25
escrofuloso,-1.0
escrupulosamente,0.25
escrupulosidad,0.438
escrupuloso,0.344
escuadrón,-0.25
escuchar_a_escondidas,-0.25
escuchar_atentamente,0.25
escudar,-0.25
escuela_de_baile,0.25
escuela_de_música,0.25
escuela_de_pensamiento,0.25
escuela_parroquial,0.313
escuela_pública,0.25
escuela_religiosa,0.313
esculpido,0.25
escultural,0.313
escurridera,0.25
escurridero,0.25
escurridizo,0.25
escándalo,-0.25
escándalo_público,-0.312
escénicamente,0.25
esferocarpales,-0.25
esgrima,0.25
esgrimista,0.25
esguince,-0.5
esmaltado,0.5
esmerado,0.375
esmerarse,-0.5
esmeril,-0.25
esnob,-0.25
esnobismo,-0.25
esotérico,0.25
espabilado,0.406
espacial,0.25
espacioso,0.375
espada_de_Damocles,-0.25
espadachín,0.25
espaldar,0.25
espaldarazo,0.5
espaldarón,-0.25
espaldera,0.25
espaldudo,0.25
espantado,-0.25
espantajo,-0.375
espantar,-0.286
espantoso,-0.643
esparadrapo,-0.25
esparcido,0.25
espasmo,-0.5
espasmo_muscular,-0.5
espasmódicamente,-0.375
espatulado,0.25
espavilado,0.5
especial,0.411
especialidad,0.406
especialista,0.2655
especialización,0.5
especializado,0.708
especializar,0.25
especializarse,0.375
especie_humana,-0.25
especiero,0.25
especificable,0.625
especiosidad,-0.5
especioso,-0.292
espectacular,0.375
espectrofotómetro,0.25
específico,0.292
espejito,0.25
espeluznante,-0.446
espeluzno,-0.25
esperanza_vana,-0.375
esperanzador,1.0
espermicida,-0.5
espesado,0.25
espina,-0.325
espinillera,-0.25
espirar,-0.25
espiritismo,-0.25
espiritista,-0.25
espiritual_negro,0.25
espiritualidad,0.5
espiritualista,-0.25
esplendor,0.438
esplendoroso,1.0
esplenomegalia,-0.375
espléndido,0.771
espondilitis,-0.5
esponjoso,0.25
espontaneidad,-0.25
esporádico,-0.5
esposar,0.25
esprint,0.375
esprue,-0.25
espurio,-1.0
espástico,-0.375
espíritu_bueno,0.625
espíritu_de_cuerpo,0.25
espíritu_de_equipo,0.25
espíritu_maligno,-0.375
espíritu_necrófago,-0.25
espúreo,-0.75
esquibob,-0.25
esquirol,-0.25
esquirolaje,-0.25
esquivez,-0.25
esquivo,-0.437
esquizofrénico,-0.5
esquizoide,-0.25
estabilidad,0.5
estabilizado,0.25
estabilizador,0.5
estabilizarse,0.281
estable,0.25
estabular,0.25
estacionario,-0.25
estado_de_guerra,0.25
estado_incompleto,-0.5
estado_libre,0.25
estado_natural,-0.375
estado_salvaje,-0.417
estadísticamente,0.25
estafermo,-0.375
estafilococo,-0.25
estampida,-0.375
estampido,0.25
estampido_sónico,0.25
estampilla,0.25
estancado,-0.375
estandarizado,0.75
estandarizar,0.25
estandarte,0.25
estante,0.25
estar_abatido,-0.25
estar_activo,0.25
estar_al_mando,-0.25
estar_de_acuerdo,0.438
estar_deprimido,-0.25
estar_despierto,0.25
estar_dispuesto,0.375
estar_en_la_higuera,-0.25
estar_enfermo,-0.687
estar_indispuesto,-0.625
estar_lleno,0.25
estar_mal_visto,-0.25
estar_pendiente,-0.5
estar_seguro_de,0.25
estatal,0.375
estatuario,0.25
estatus_de_antigüedad,0.25
estatus_superior,0.25
esteatopigia,-0.375
estelar,0.25
estenosis,-0.375
estentóreo,0.25
estepa,0.25
estereofónico,0.375
estereotipado,-0.5
estertoroso,0.375
esteticién,0.25
esthéticienne,0.25
estigmatizar,-0.25
estilizado,0.25
estilo_arquitectónico,0.25
estilo_libre,0.25
estima,0.521
estimable,0.563
estimado,0.75
estimador,0.25
estimulador,0.75
estimulante,0.375
estimular,0.262
estipulado,0.25
estola,-0.25
estomatópodo,0.25
estornudar,-0.375
estornudo,-0.25
estrabismo,-0.25
estrago,-0.625
estranguladores,-0.5
estratégicamente,0.375
estregar,-0.25
estrella_guía,0.25
estrellar,-0.271
estrellarse,-0.312
estremecedor,-0.562
estremecido,-0.5
estremecimiento_de_dolor,-0.375
estresado,-0.437
estresante,-0.5
estreñimiento,-0.25
estribación,-0.5
estribera,0.25
estridencia,-0.281
estridente,-0.25
estropear,-0.35
estropeo,-0.375
estroso,0.375
estrucioniformes,-0.25
estructura_defensiva,-0.25
estructurar,0.25
estudios,0.375
estudios_literarios,0.25
estudioso,0.5
estupefacto,0.25
estupideces,-0.25
estupidez,-0.25
estándar,0.469
estática,-0.625
estéreo,0.375
estético,0.5
estúpidamente,-0.5
estúpido,-0.375
eterno_enamorado,0.25
etiolación,-0.375
etiquetado,0.25
etnocentrismo,0.25
etnología,0.25
etosuximida,0.25
eucariótico,0.375
eudemónico,0.625
eufonía,0.5
euforia,0.531
eufónico,0.5
eufórico,0.344
eugenesia,0.5
eugenismo,0.5
eugénico,0.25
eulogio,0.375
eunuco,-0.375
euritmia,0.25
eurylaimidae,-0.25
eutanasia,-0.25
eutrofización,-0.25
evacuación,-0.25
evacuado,-0.25
evadir,0.25
evaluación_crítica,0.25
evaporable,0.25
evasionismo,-0.25
evasivo,-0.396
evento_fortuito,0.25
evento_social,0.25
evidencial,0.5
evidente,0.431
evidentemente,-0.25
evitable,0.5
evitación,0.25
evocador,0.375
evocativo,0.375
exacerbación,-0.375
exacerbar,-0.437
exactitud,0.3
exacto,0.625
exagerado_elogio,-0.25
exaltado,0.25
exaltante,0.375
exaltar,0.375
examinar_animales,0.25
exantema,-0.25
exasperación,-0.312
exasperado,-0.5
exasperante,-0.312
exasperar,-0.525
excelente,0.75
excepcional,0.271
excesivamente,-0.5
excitable,0.438
excitado,0.3
excitante,0.425
exclamativo,0.25
exclamatorio,0.25
exclusividad,0.25
exclusivo,0.313
excoriación,-0.875
excrecencia,-0.5
exculpado,0.375
exculpar,0.875
exculpatorio,-0.25
excurso,-0.375
excusable,0.25
execración,-0.417
execrar,-0.375
exhaustivo,0.5
exhausto,0.5
exhortatorio,0.5
exhorto,-0.25
exhuberancia,0.75
exigüidad,-0.375
exiliado,0.25
existencialismo,0.25
existente,0.35
existir,0.25
exitoso,0.75
exoenergético,0.25
exoneración,-0.333
exonerado,0.375
exonerar,0.406
exorcismo,-0.25
exotérico,0.5
expandido,0.25
expandirse,-0.25
expansible,0.25
expansivo,0.6
expansión,0.25
expectante,0.375
expediente_termporal,-0.25
expeditivo,0.5
expensas,-1.0
experiencia,0.333
experiencia_sensorial,-0.25
experiencial,0.25
experimentado,0.75
experto,0.5415
expiable,0.375
expiar,0.25
expiatorio,-0.25
explicable,0.625
explicativo,0.375
explicitación,0.5
explicitar,0.375
explicitud,0.5
exploración_geográfica,-0.25
explosionar,-0.312
explotado,0.375
explícit,0.625
expoliación,-0.312
expolio,-0.312
exponer_al_peligro,-0.5
expositivo,0.375
exposímetro,0.25
expresable,0.625
expresionismo_abstracto,0.25
expresivo,0.375
expreso,0.292
express,0.25
expurgado,0.25
expósito,-0.437
exquisitez,0.281
exquisito,0.375
extensible,0.375
extensivo,0.25
extenso,0.406
extensísimo,0.5
extenuado,0.5
exterminable,-0.25
exterminado,-0.375
exterminador,-0.375
externalidad,0.25
externar,0.25
extinguible,0.25
extra,0.25
extrafino,0.438
extragrande,0.375
extralargo,0.375
extralegal,-0.375
extralingüístico,-0.25
extramatrimonial,0.25
extraordinario,0.3195
extravertido,0.375
extrañar,-0.25
extraño_al_acorde,-0.375
extremado,-0.5
extremismo,-0.25
extremista,-0.5
extrovertido,0.3625
exuberancia,0.625
exuberante,0.3
exultación,0.375
f,0.25
fabuloso,0.333
faccioso,-0.625
faceta,0.25
facilidad,-0.25
facineroso,-0.25
facochero,-0.25
factibilidad,0.25
factible,0.625
factor_de_disponibilidad,0.25
factual,0.25
factura_del_teléfono,0.25
facultades,0.25
facultativo,0.25
fado,-0.25
faetón,0.25
faisandé,-0.5
fajina,0.25
fake,-0.5
falacia,-0.25
falazmente,-0.625
falce,0.25
falciforme,0.25
falco_rusticolus,-0.25
falconiforme,-0.25
fallecimiento,-0.25
faloplastia,-0.375
falsa,-0.25
falsa_oronja,-0.375
falsar,-0.25
falsario,-1.0
falseado,0.25
falsear,-0.5
falsedad,-0.266
falsificar,-0.521
falsificar_elecciones,0.25
falso,-0.257
falta,-0.5
falta_de_amabilidad,-0.75
falta_de_consideración,-0.25
falta_de_educación,-0.25
falta_de_entendimiento,-0.625
falta_de_equivalencia,-0.25
falta_de_forma,-0.25
falta_de_memoria,-0.375
falta_de_respeto,-0.5
falta_de_sabor,-0.5
faltar_a_clases,-0.5
faltar_a_la_palabra,0.25
faltar_al_respeto,-0.875
falócrata,0.25
fama,0.5
familia_Bufonidae,0.25
familia_Crocodylidae,0.25
familia_Curculionidae,0.25
familia_Dracunculidae,0.25
familia_Erinaceidae,0.25
familia_Haemulidae,-0.25
familia_Hydrobatidae,-0.375
familia_Ixodidae,-0.5
familia_Machilidae,-0.375
familia_Myrmecophagidae,-0.25
familia_Percidae,0.25
familia_Sepiidae,0.25
familia_melampsoráceas,-0.25
familiarización,0.25
familiarizado,0.375
famoso,1.0
fanafarronada,-0.5
fangal,-0.312
fantaseador,-0.5
fantasioso,0.313
fantasma,0.0
fantasmada,-0.25
fantasmagórico,-0.25
farde,0.25
farfolla,-0.625
farfulla,-0.312
farmacocinética,0.25
farmacológicamente,0.25
farsante,-0.25
fascinación,0.438
fascinado,0.5
fascinador,0.5
fascinante,0.5
fascioliasis,-0.375
fasiánido,0.25
fastidiado,-0.75
fastidiar,-0.359
fastidioso,-0.75
fastuoso,0.75
fatal,-0.275
fatalidad,-0.5
fatigado,0.5
fatigar,-0.25
fatuidad,-0.375
fatídico,-0.5
favor,0.25
favorable,0.844
favorecedor,0.875
favorecer,0.268
favorito,0.417
febrífugo,-0.25
fechable,0.25
fechoría,-1.0
fecundo,0.563
fedelline,0.25
federado,0.375
fehaciente,0.75
felicidad,0.708
felicidad_absoluta,0.25
felicitaciones,0.417
felicitación,0.417
felicitar,0.375
felis_silvestris,-0.25
feliz,0.719
fenecimiento,-0.375
fenestral,-0.25
fenilcetonuria,-0.375
fenomenal,0.563
fenómeno,0.313
fenómeno_natural,-0.375
feo,-0.833
fermento,0.25
ferocidad,-0.5
fertilidad,0.5
ferula_assafoetida,-0.25
ferviente,0.5
fervientemente,-0.25
fervor,0.25
fervoroso,0.75
festejar,0.25
festejo,0.5
festividad__cristiana,0.25
festividad_cristiana,0.25
festividad_judía,0.25
festivo,0.458
fetidez,-0.458
feudalismo,0.25
feúcho,-0.5
fiabilidad,0.313
fiable,0.75
fibrinólisis,-0.25
ficus_sycomorus,-0.375
fidedigno,0.75
fiducial,0.5
fiebre_blackwater,-0.5
fiebre_de_Texas,-0.25
fiebre_del_ganado,-0.25
fiebre_hemoglobinúrica,-0.5
fiebre_paratifoidea,-0.25
fiebre_recurrente,-0.25
fiebre_reumática,-0.375
fiebre_tifoidea,-0.25
fiel,0.7
fieramente,-0.25
fiereza,-0.5
fiero,-0.25
fiesta,0.25
figura_retórica,-0.25
figurado,0.25
fijarse,-0.25
fijeza,0.25
filariasis,-0.375
filatélico,0.375
filetear,0.375
filfa,-0.625
filial,0.25
filicidio,-0.25
filisteo,-0.312
filmable,0.5
filogenéticamente,0.375
filohelénico,0.375
filosofía,0.313
filosofía_empírica,0.25
filosóficamente,0.375
filántropo,0.6875
fimosis,-0.25
fin_del_mundo,-0.625
final_de_copa,-0.25
finalizado,0.313
financiado,0.25
financiar,0.25
fingimiento,-0.5
fingir,-0.792
finitud,0.25
fino,0.384
finta,-0.375
finura,0.313
finísimo,0.875
firmante,0.25
firmeza,0.278
fiscal_general,-0.25
fisgoneo,-0.5
fisgón,-0.25
fisicalismo,-0.25
fisionable,0.5
fisostigma,-0.25
fisura_del_paladar,-0.25
flaccidez,-0.375
flacidez,-0.375
flacura,-0.375
flagrante,0.25
flamante,0.625
flecar,-0.25
flegmasía_alba_dolens,-0.375
flema,-0.292
flexible,0.341
flexionado,0.5
flexional,0.375
flexión_de_pierna,0.25
flexuoso,0.25
flipado,0.25
flirt,0.25
flirteo,0.25
flojear,-0.25
flojedad,-0.25
flor_salvaje,-0.375
flor_silvestre,-0.375
flora,-0.25
floreado,0.25
florecer,0.281
floreciente,0.417
floresta,-0.25
flotar_suavemente,-0.375
fluctuante,-0.25
fluido,0.333
flujo_de_trabajo,0.375
fluorescente,0.2655
fobofobia,-0.375
focalizado,0.5
fogata,0.25
fogosidad,0.563
folclor,-0.25
folclore,-0.25
folklore,-0.25
follonero,-0.25
follón,-0.375
fomentar,0.281
fonación,0.25
fondo_de_pensiones,0.25
forajido,-0.312
forcejear,-0.312
forense,-0.031
forma_de_hablar,0.25
formal,0.398
formaldehido,-0.375
formaldehído,-0.375
formalidad,0.35
formalidades,0.375
formalizado,0.625
formalizar,0.25
formativo,0.625
formidable,0.542
formulado,0.25
fornido,0.3
forrado,0.5
forrado_de_madera,0.25
fortalecedor,0.5
fortalecido,0.625
fortificado,0.313
forzudo,0.0625
forúnculo,-0.375
fosforescente,0.375
fosforo,-0.25
fosgeno,-0.375
fosilizado,-0.5
fotofobia,-0.375
fotogénico,0.75
fotoquímica,0.25
fotosfera,0.25
fotómetro,0.25
foulard,0.25
fox-trot,-0.25
foxterrier,0.25
foxtrot,-0.25
fracasar,-0.625
fracturar,-0.375
fragante,0.25
fragilidad,-0.5
fragor,-0.5
fraguar,0.25
frambesia,-0.375
franciscano,-0.25
franco,0.321
francófono,0.25
franela,0.25
frangollar,-0.25
frangollón,-0.25
franja,-0.25
franja_de_vuelo,-0.25
franqueza,0.25
franquicia,0.25
frase_pegadiza,-0.25
fraseología,0.25
fraternal,0.375
fraternización,0.25
fraterno,0.375
fraude_fiscal,-0.25
fraudulencia,-0.312
fraudulento,-0.75
frazada,0.25
frecuente,0.25
frenesí,-0.25
frenéticamente,-0.25
frescor,-0.25
frialdad,-0.268
frigidez,-0.417
frigorífico,-0.25
fringillidae,-0.25
frivolidad,-0.25
fructífero,0.375
frufrú,-0.25
frugal,0.292
fruncir_el_entrecejo,-0.75
frunción,-0.875
frustrado,-0.5
frustrante,-0.5
frustrarse,-0.375
frutal,0.625
fríamente,-0.875
frígido,-0.25
frío,-0.292
fuego_antiaéreo,-0.25
fuego_preparado,-0.25
fuegos_artificiales,-0.25
fuegos_de_artificio,-0.25
fuera,-0.25
fuerza_centrífuga,-0.25
fuerza_g,-0.375
fuerza_moral,0.375
fuerza_motriz,0.25
fuerzas_de_seguridad,0.25
fuerzas_del_orden,-0.5
fuerzas_del_orden_público,-0.5
fugacidad,-0.25
fulgor,0.625
fulgurar,0.25
fullería,-0.625
fulminación,-0.437
fulminante,-0.25
fulminar,-0.375
funcional,0.406
funcionario_de_prisiones,-0.25
funcionario_público,0.25
fundación_privada,0.25
fundamentos,0.25
funeral,-0.25
funerario,-0.25
funesto,-0.375
furgoneta_de_reparto,0.375
furia,-0.4
furibundo,-0.5
furiosamente,-0.437
furioso,-0.3
fusiforme,0.25
fusil_de_juguete,0.25
fusilar,-0.625
fustigar,-0.292
futilidad,-0.25
fábrica_de_armamento,-0.25
fácil,0.25
fácilmente,0.25
fárrago,-0.25
fé,0.375
fértil,0.563
fétido,-0.875
fíat,0.313
físico,0.286
físicoterapeuta,-0.25
fóbico,-1.0
fúrunculo,-0.375
fútil,-0.25
gabela,0.25
gacela_persa,0.375
gafar,-0.25
gafas,-0.25
gafas_protectoras,-0.25
gafe,-0.1875
gafete,0.25
gag,0.25
galactosemia,-0.25
galante,0.625
galantear,0.625
galanteo,0.5
galbana,-0.625
gallardo,0.688
galleta_de_pasas_y_nueces,0.25
galleta_de_uvas_pasas_y_nueces,0.25
galleta_para_perros,-0.25
gallina,-0.375
gallinería,-0.25
gallumbos,-0.25
galvanización,-0.25
galvanómetro_balístico,0.25
gamberrismo,-0.25
gamberro,-0.312
gambito,0.25
gammaglobulina,-0.25
ganador,0.625
ganador_inesperado,-0.375
ganancia,0.344
ganancias,0.25
ganancioso,0.5
ganar_neto,0.25
ganar_prosélitos,-0.25
ganarse_el_cariño,0.5
gandul,-0.25
gangrena_del_tallo,-0.25
gangrenarse,-0.25
gangrenoso,-0.5
gangsterismo,-0.25
ganoideos,0.25
ganso_común,-0.375
ganzúa,-0.25
garabato,-0.25
garabatos,-0.625
garambaina,-0.437
garantizador,0.25
garantía_del_cumplimiento,-0.25
garantía_subsidiaria,0.375
garbo,0.375
garboso,0.75
garla,0.25
garlopa,-0.375
garrafón,-0.375
garranchuelo,-0.25
garrapato,-0.625
garrapo,-1.0
garrucha,0.25
garulla,-0.375
garullada,-0.375
gas_nervioso,-0.25
gas_tóxico,-0.375
gasear,-0.375
gasolinera,0.25
gastado,-0.375
gastar_novatadas,-0.375
gastar_una_broma,-0.25
gastos,0.25
gastritis,-0.25
gastritis_crónica,-0.25
gastrónomo,0.375
gato_del_desierto,-0.25
gato_maltés,-0.25
gato_salvaje,-0.25
gato_siamés,-0.25
gaviota,-0.25
gavión,-0.25
gazapatón,-0.375
gazapera,-0.375
gazmoño,0.375
gaznápiro,-0.25
gañido,-0.25
gegenschein,-0.25
gemelo,-0.25
gemfibrozil,-0.5
gemir,-0.25
genealogista,0.375
generador,0.375
generalmente,-0.25
generativo,0.25
generosa,0.625
generosamente,0.625
generosidad,0.325
generoso,0.438
genial,0.661
genialidad,0.25
gentil,0.25
gentileza,0.417
genus_acherontia,-0.375
genus_aethusa,-0.25
genus_amsinckia,-0.25
genus_anastomus,-0.25
genus_anchusa,-0.25
genus_antheraea,0.375
genus_anthonomus,-0.25
genus_antilope,-0.25
genus_asarum,-0.375
genus_bacillus,0.25
genus_bauhinia,-0.25
genus_bibos,-0.5
genus_bos,-0.25
genus_brachystegia,-0.25
genus_cardamine,-0.25
genus_cassiope,-0.25
genus_cerapteryx,-0.25
genus_cercosporella,-0.25
genus_clinopodium,-0.375
genus_cocculus,-0.25
genus_coptis,-0.25
genus_crescentia,-0.25
genus_cuon,-0.375
genus_cyon,-0.375
genus_dendroctonus,-0.25
genus_dipsosaurus,-0.25
genus_empetrum,-0.25
genus_entoloma,-0.25
genus_hyphantria,0.25
genus_ipomoea,0.25
